mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,source_4_path,source_4_gain,noise_path,noise_gain
6476-57446-0054_2384-152900-0002_5163-18515-0028_1034-121119-0057,train-clean-100\6476\57446\6476-57446-0054.flac,0.8709884226553114,train-clean-100\2384\152900\2384-152900-0002.flac,1.0191681305514433,train-clean-100\5163\18515\5163-18515-0028.flac,0.42390520389425645,train-clean-100\1034\121119\1034-121119-0057.flac,0.4700102205769563,tr/01co0301_0.51699_20fa010e_-0.51699.wav,5.5215468373524335
8465-246947-0011_5867-48852-0008_4680-16041-0003_7511-102419-0048,train-clean-100\8465\246947\8465-246947-0011.flac,0.8013015968993115,train-clean-100\5867\48852\5867-48852-0008.flac,0.4873033125603139,train-clean-100\4680\16041\4680-16041-0003.flac,0.7085794708657074,train-clean-100\7511\102419\7511-102419-0048.flac,0.4142415557706683,tr/01oo0311_1.2944_015c020b_-1.2944.wav,1.763063553792542
1081-125237-0007_1737-146161-0005_3983-5371-0056_332-128985-0052,train-clean-100\1081\125237\1081-125237-0007.flac,0.26691782705998784,train-clean-100\1737\146161\1737-146161-0005.flac,0.9381655376861647,train-clean-100\3983\5371\3983-5371-0056.flac,0.5190228249521651,train-clean-100\332\128985\332-128985-0052.flac,0.3335632695168111,tr/20ha010h_0.39089_025o0305_-0.39089.wav,0.3620980067148757
7367-86737-0016_7447-91187-0056_4859-29340-0038_2182-181183-0027,train-clean-100\7367\86737\7367-86737-0016.flac,0.8571300580511839,train-clean-100\7447\91187\7447-91187-0056.flac,0.5961578484234584,train-clean-100\4859\29340\4859-29340-0038.flac,0.5731280417200977,train-clean-100\2182\181183\2182-181183-0027.flac,0.3164999444751987,tr/20ro010b_0.078919_01za010k_-0.078919.wav,1.4976203451191632
4214-7146-0056_2416-152139-0006_1970-28415-0037_587-54108-0014,train-clean-100\4214\7146\4214-7146-0056.flac,0.31358709892935094,train-clean-100\2416\152139\2416-152139-0006.flac,0.37601458173829155,train-clean-100\1970\28415\1970-28415-0037.flac,0.5220965313542769,train-clean-100\587\54108\587-54108-0014.flac,1.5651286577376644,tr/025o030l_1.0992_01bc020q_-1.0992.wav,0.8050015538743742
374-180299-0043_403-128339-0041_6367-74004-0019_254-145458-0001,train-clean-100\374\180299\374-180299-0043.flac,0.669313262957093,train-clean-100\403\128339\403-128339-0041.flac,0.9155905256077272,train-clean-100\6367\74004\6367-74004-0019.flac,0.36406457415809174,train-clean-100\254\145458\254-145458-0001.flac,0.9031416906797402,tr/01jc020h_0.6354_20kc010h_-0.6354.wav,3.18005681385592
8609-283227-0059_83-9960-0041_909-131044-0028_4267-78186-0018,train-clean-100\8609\283227\8609-283227-0059.flac,0.5048852046561457,train-clean-100\83\9960\83-9960-0041.flac,1.1455742305290968,train-clean-100\909\131044\909-131044-0028.flac,0.4652588395804467,train-clean-100\4267\78186\4267-78186-0018.flac,0.37410259173609656,tr/40ma010t_0.27847_40go030j_-0.27847.wav,1.1822893650985316
6415-116629-0008_6836-61804-0023_6880-216547-0028_298-126790-0027,train-clean-100\6415\116629\6415-116629-0008.flac,0.3109644648191554,train-clean-100\6836\61804\6836-61804-0023.flac,0.7306577540077472,train-clean-100\6880\216547\6880-216547-0028.flac,0.5322824710667744,train-clean-100\298\126790\298-126790-0027.flac,1.3440010492595844,tr/01lo0311_0.57706_025o031c_-0.57706.wav,2.386959797809231
27-123349-0028_1246-124548-0042_625-132118-0021_1502-122619-0082,train-clean-100\27\123349\27-123349-0028.flac,1.1726337638349709,train-clean-100\1246\124548\1246-124548-0042.flac,1.8450551198749994,train-clean-100\625\132118\625-132118-0021.flac,0.6527812376740424,train-clean-100\1502\122619\1502-122619-0082.flac,0.4489334102998512,tr/20uo010i_0.10624_20gc0107_-0.10624.wav,1.087720392316756
1263-138246-0021_200-124140-0007_4267-72637-0032_1841-150351-0017,train-clean-100\1263\138246\1263-138246-0021.flac,0.5316998355840087,train-clean-100\200\124140\200-124140-0007.flac,1.0065140724253883,train-clean-100\4267\72637\4267-72637-0032.flac,0.49133935750948504,train-clean-100\1841\150351\1841-150351-0017.flac,0.4255797375917549,tr/40ko030z_1.4279_020o030m_-1.4279.wav,2.9933829319838456
250-142286-0016_3374-298026-0035_2952-407-0020_446-123501-0055,train-clean-100\250\142286\250-142286-0016.flac,0.4869334747863561,train-clean-100\3374\298026\3374-298026-0035.flac,0.8031180505239649,train-clean-100\2952\407\2952-407-0020.flac,0.5196912267366772,train-clean-100\446\123501\446-123501-0055.flac,0.7440694537300543,tr/20cc010d_1.083_025o031c_-1.083.wav,0.5518825667186195
1116-137572-0028_8770-295463-0026_7367-86737-0114_6880-216547-0061,train-clean-100\1116\137572\1116-137572-0028.flac,1.4936954844818344,train-clean-100\8770\295463\8770-295463-0026.flac,0.3743466481116658,train-clean-100\7367\86737\7367-86737-0114.flac,0.9654887420915924,train-clean-100\6880\216547\6880-216547-0061.flac,0.4169412857372032,tr/023c020x_0.57505_407o030s_-0.57505.wav,0.5962588806367225
3879-173592-0031_26-496-0020_7278-104730-0014_1355-39947-0070,train-clean-100\3879\173592\3879-173592-0031.flac,0.35397169263585115,train-clean-100\26\496\26-496-0020.flac,0.7640505381341128,train-clean-100\7278\104730\7278-104730-0014.flac,0.7453824303682111,train-clean-100\1355\39947\1355-39947-0070.flac,0.6065193412003336,tr/20so010n_1.928_01cc020z_-1.928.wav,0.8273289775035171
39-121914-0011_7505-258964-0033_4051-11217-0038_4267-78186-0019,train-clean-100\39\121914\39-121914-0011.flac,0.6112616699569485,train-clean-100\7505\258964\7505-258964-0033.flac,0.5256753520232739,train-clean-100\4051\11217\4051-11217-0038.flac,0.5364467485870559,train-clean-100\4267\78186\4267-78186-0019.flac,0.7557696600828598,tr/021o030y_2.4628_01no0306_-2.4628.wav,1.5367261193441784
5750-100289-0070_6415-111615-0032_7059-77900-0015_7511-102420-0007,train-clean-100\5750\100289\5750-100289-0070.flac,0.2912113082398314,train-clean-100\6415\111615\6415-111615-0032.flac,0.3713709999784174,train-clean-100\7059\77900\7059-77900-0015.flac,0.5465075394341935,train-clean-100\7511\102420\7511-102420-0007.flac,0.6348888925730346,tr/01zo030j_1.5261_01ko030s_-1.5261.wav,2.104685300862296
5463-39173-0004_7511-102419-0035_6064-56165-0024_4297-13009-0018,train-clean-100\5463\39173\5463-39173-0004.flac,0.6843303473324508,train-clean-100\7511\102419\7511-102419-0035.flac,0.8220055135337371,train-clean-100\6064\56165\6064-56165-0024.flac,0.8837710646728171,train-clean-100\4297\13009\4297-13009-0018.flac,0.7023146273150325,tr/20na0104_2.4074_01ko030j_-2.4074.wav,1.1846591164847455
4297-13006-0013_118-121721-0000_125-121124-0055_6476-57446-0030,train-clean-100\4297\13006\4297-13006-0013.flac,0.42577403953505066,train-clean-100\118\121721\118-121721-0000.flac,0.6875655118160453,train-clean-100\125\121124\125-121124-0055.flac,0.7777752790131003,train-clean-100\6476\57446\6476-57446-0030.flac,0.6174291942976387,tr/403o031a_2.1672_206a010w_-2.1672.wav,1.2665592496103526
5022-29411-0056_322-124147-0024_2514-149482-0005_7505-83618-0001,train-clean-100\5022\29411\5022-29411-0056.flac,0.3440918903780093,train-clean-100\322\124147\322-124147-0024.flac,0.9254305374487346,train-clean-100\2514\149482\2514-149482-0005.flac,0.6925668093526273,train-clean-100\7505\83618\7505-83618-0001.flac,0.6058247659467878,tr/017c020g_1.2385_01lo030b_-1.2385.wav,2.729787823680884
3983-5331-0027_27-123349-0016_8238-274553-0001_5463-39173-0048,train-clean-100\3983\5331\3983-5331-0027.flac,0.9460541031015991,train-clean-100\27\123349\27-123349-0016.flac,1.7063140943346513,train-clean-100\8238\274553\8238-274553-0001.flac,0.7558246204453403,train-clean-100\5463\39173\5463-39173-0048.flac,0.585700221668769,tr/01jo0314_0.21184_204a0101_-0.21184.wav,0.6576682886716951
307-127539-0007_7447-91187-0032_78-368-0024_4160-14187-0019,train-clean-100\307\127539\307-127539-0007.flac,0.24227139497449637,train-clean-100\7447\91187\7447-91187-0032.flac,0.37178176777001,train-clean-100\78\368\78-368-0024.flac,0.6671714825877091,train-clean-100\4160\14187\4160-14187-0019.flac,0.4880202689313721,tr/016c0219_2.3076_01wo030g_-2.3076.wav,1.4334171918070213
1970-28415-0021_2159-179154-0009_7148-82991-0006_7278-104730-0008,train-clean-100\1970\28415\1970-28415-0021.flac,0.5206906794816524,train-clean-100\2159\179154\2159-179154-0009.flac,0.7123267649819484,train-clean-100\7148\82991\7148-82991-0006.flac,0.5110229233839891,train-clean-100\7278\104730\7278-104730-0008.flac,0.4965796466191696,tr/20la0110_2.2357_025o031e_-2.2357.wav,0.6229128832222153
2817-142380-0026_3879-174923-0033_2843-152918-0015_2764-36619-0018,train-clean-100\2817\142380\2817-142380-0026.flac,0.9311642696749657,train-clean-100\3879\174923\3879-174923-0033.flac,0.4839516547592202,train-clean-100\2843\152918\2843-152918-0015.flac,1.0719107388400362,train-clean-100\2764\36619\2764-36619-0018.flac,0.8216302385465785,tr/40co030l_0.97657_20lo010e_-0.97657.wav,2.2658751049161086
250-140277-0012_3259-158083-0067_7402-90848-0022_1116-137572-0025,train-clean-100\250\140277\250-140277-0012.flac,2.148566935222765,train-clean-100\3259\158083\3259-158083-0067.flac,1.0202768982646848,train-clean-100\7402\90848\7402-90848-0022.flac,0.4109871443513378,train-clean-100\1116\137572\1116-137572-0025.flac,1.6400212187702248,tr/01ac020d_0.26549_01zc0217_-0.26549.wav,0.5214709639658893
1355-39947-0063_6531-61334-0019_6078-54007-0030_1034-121119-0091,train-clean-100\1355\39947\1355-39947-0063.flac,0.5257931383238273,train-clean-100\6531\61334\6531-61334-0019.flac,0.5729805829807433,train-clean-100\6078\54007\6078-54007-0030.flac,0.3740115119890178,train-clean-100\1034\121119\1034-121119-0091.flac,1.012798302819888,tr/025o030p_0.74782_026c020d_-0.74782.wav,1.2441889126748429
1081-125237-0017_412-126975-0015_5049-25947-0004_3723-171631-0005,train-clean-100\1081\125237\1081-125237-0017.flac,0.21006321892251661,train-clean-100\412\126975\412-126975-0015.flac,0.4587421720410352,train-clean-100\5049\25947\5049-25947-0004.flac,1.1178959645021187,train-clean-100\3723\171631\3723-171631-0005.flac,0.5943189248058971,tr/023c0204_0.99459_20ro010d_-0.99459.wav,2.5968649487329385
6836-76549-0003_2843-152918-0089_1447-17506-0012_6880-216547-0010,train-clean-100\6836\76549\6836-76549-0003.flac,0.40792962908975866,train-clean-100\2843\152918\2843-152918-0089.flac,0.7451227938919119,train-clean-100\1447\17506\1447-17506-0012.flac,0.7069892307693727,train-clean-100\6880\216547\6880-216547-0010.flac,0.379565267293752,tr/025o030c_2.1344_20ba010l_-2.1344.wav,1.7834066357856662
7190-90543-0024_6064-56165-0027_3242-67153-0028_1235-135883-0046,train-clean-100\7190\90543\7190-90543-0024.flac,0.5649569596373815,train-clean-100\6064\56165\6064-56165-0027.flac,0.4541919550827969,train-clean-100\3242\67153\3242-67153-0028.flac,0.7240669749932526,train-clean-100\1235\135883\1235-135883-0046.flac,0.8744447293776035,tr/01po030x_1.0684_20ca0108_-1.0684.wav,0.5528640744346609
1594-135914-0021_8088-284756-0021_201-127786-0056_8123-275209-0015,train-clean-100\1594\135914\1594-135914-0021.flac,1.2588120780050642,train-clean-100\8088\284756\8088-284756-0021.flac,0.7257930683252956,train-clean-100\201\127786\201-127786-0056.flac,0.47141787547972314,train-clean-100\8123\275209\8123-275209-0015.flac,0.4639504001061517,tr/01oo031b_1.7817_20fo010p_-1.7817.wav,0.9491308947475161
7780-274562-0011_1743-142912-0019_83-11691-0014_211-122425-0078,train-clean-100\7780\274562\7780-274562-0011.flac,0.648045601464906,train-clean-100\1743\142912\1743-142912-0019.flac,0.8265352235544376,train-clean-100\83\11691\83-11691-0014.flac,0.6167563085749933,train-clean-100\211\122425\211-122425-0078.flac,1.515617614023376,tr/20do0101_0.38994_40bc020a_-0.38994.wav,0.7504336824555548
4640-19188-0022_4406-16882-0064_3374-298032-0018_909-131045-0030,train-clean-100\4640\19188\4640-19188-0022.flac,0.9221012618912787,train-clean-100\4406\16882\4406-16882-0064.flac,0.5025895232041117,train-clean-100\3374\298032\3374-298032-0018.flac,0.4444469795300756,train-clean-100\909\131045\909-131045-0030.flac,0.37728375132934383,tr/20mo0101_2.0519_026c021c_-2.0519.wav,1.1827806234620402
8108-274318-0032_2182-181173-0036_1841-159771-0008_78-369-0044,train-clean-100\8108\274318\8108-274318-0032.flac,0.7659327979585937,train-clean-100\2182\181173\2182-181173-0036.flac,0.28264686194071326,train-clean-100\1841\159771\1841-159771-0008.flac,0.5268737068174255,train-clean-100\78\369\78-369-0044.flac,0.4833208298051353,tr/01ao030d_2.2546_204c0109_-2.2546.wav,1.1742213938354558
8629-261139-0050_5393-19219-0036_6064-56168-0021_831-130746-0032,train-clean-100\8629\261139\8629-261139-0050.flac,0.6136813137040548,train-clean-100\5393\19219\5393-19219-0036.flac,0.44100758444291543,train-clean-100\6064\56168\6064-56168-0021.flac,0.4631058824742086,train-clean-100\831\130746\831-130746-0032.flac,0.44832339796801735,tr/20jc010f_0.025342_20lo010l_-0.025342.wav,0.8860110643763072
1246-124548-0032_696-92939-0011_6367-65536-0051_5678-43302-0031,train-clean-100\1246\124548\1246-124548-0032.flac,1.4598838139706112,train-clean-100\696\92939\696-92939-0011.flac,0.31001579754837433,train-clean-100\6367\65536\6367-65536-0051.flac,0.1892489947475587,train-clean-100\5678\43302\5678-43302-0031.flac,0.5310859070287641,tr/20ro010b_2.3886_026a010p_-2.3886.wav,0.5650398111684924
3607-135982-0042_5688-41232-0018_5463-39173-0050_441-128988-0023,train-clean-100\3607\135982\3607-135982-0042.flac,0.5147628876009448,train-clean-100\5688\41232\5688-41232-0018.flac,0.6802886129298196,train-clean-100\5463\39173\5463-39173-0050.flac,0.3559970226854327,train-clean-100\441\128988\441-128988-0023.flac,0.6530427914701387,tr/405a010f_1.4409_019o0306_-1.4409.wav,0.7689443831092434
2182-181173-0024_3235-11599-0010_5192-19397-0075_2518-154826-0044,train-clean-100\2182\181173\2182-181173-0024.flac,0.6049057197917681,train-clean-100\3235\11599\3235-11599-0010.flac,0.3480788447267713,train-clean-100\5192\19397\5192-19397-0075.flac,0.42754480738149364,train-clean-100\2518\154826\2518-154826-0044.flac,1.0406668186674233,tr/02co031a_0.62867_40ao0317_-0.62867.wav,0.7163825032065009
311-124404-0091_1263-141777-0040_6848-252322-0027_5022-29411-0049,train-clean-100\311\124404\311-124404-0091.flac,0.855345779802459,train-clean-100\1263\141777\1263-141777-0040.flac,0.633413607414241,train-clean-100\6848\252322\6848-252322-0027.flac,0.8054522907083538,train-clean-100\5022\29411\5022-29411-0049.flac,1.045741668708069,tr/20mo0101_2.2974_20sa010t_-2.2974.wav,0.763309538489604
1447-17506-0005_163-122947-0031_403-128339-0032_7517-100437-0018,train-clean-100\1447\17506\1447-17506-0005.flac,0.7878854916070327,train-clean-100\163\122947\163-122947-0031.flac,0.8103434372444075,train-clean-100\403\128339\403-128339-0032.flac,0.4430008526721908,train-clean-100\7517\100437\7517-100437-0018.flac,0.513208388337471,tr/20do0103_1.6822_01zo030h_-1.6822.wav,9.085072528523865
8629-261140-0022_446-123501-0004_4051-11218-0034_1594-135914-0118,train-clean-100\8629\261140\8629-261140-0022.flac,0.38675034115681123,train-clean-100\446\123501\446-123501-0004.flac,0.7567178046055235,train-clean-100\4051\11218\4051-11218-0034.flac,0.6886100207574346,train-clean-100\1594\135914\1594-135914-0118.flac,0.9793604175796953,tr/409a0101_0.94621_40go030t_-0.94621.wav,0.9827283038761145
8747-293952-0041_2182-181173-0037_6064-56165-0010_1069-133709-0051,train-clean-100\8747\293952\8747-293952-0041.flac,0.6209430104466516,train-clean-100\2182\181173\2182-181173-0037.flac,0.7065648902370122,train-clean-100\6064\56165\6064-56165-0010.flac,0.5932015196565624,train-clean-100\1069\133709\1069-133709-0051.flac,0.6036400181287382,tr/205o010d_2.0762_017c020j_-2.0762.wav,0.6816427692765451
7178-34644-0041_8238-274553-0044_5652-39938-0063_5778-54535-0012,train-clean-100\7178\34644\7178-34644-0041.flac,0.3204506363867927,train-clean-100\8238\274553\8238-274553-0044.flac,0.4037087230661384,train-clean-100\5652\39938\5652-39938-0063.flac,0.7476608825688428,train-clean-100\5778\54535\5778-54535-0012.flac,0.3564002194325922,tr/205o010i_2.0679_029c020b_-2.0679.wav,2.7972011696971237
3486-166424-0034_3235-28433-0015_78-369-0059_5192-19397-0027,train-clean-100\3486\166424\3486-166424-0034.flac,1.2809122913754405,train-clean-100\3235\28433\3235-28433-0015.flac,0.6577626432927138,train-clean-100\78\369\78-369-0059.flac,0.5183594269159836,train-clean-100\5192\19397\5192-19397-0027.flac,0.8488861310242819,tr/209c010q_0.73158_20ro010b_-0.73158.wav,1.2752113294236864
6454-120342-0015_374-180299-0009_8609-283227-0033_1263-138246-0007,train-clean-100\6454\120342\6454-120342-0015.flac,0.4485428028173103,train-clean-100\374\180299\374-180299-0009.flac,0.4327495077779356,train-clean-100\8609\283227\8609-283227-0033.flac,0.5088159454086808,train-clean-100\1263\138246\1263-138246-0007.flac,0.757755636896856,tr/01co0305_1.9064_01io030e_-1.9064.wav,2.2574107613953553
4406-16882-0059_5390-24512-0016_6925-80680-0054_198-129977-0025,train-clean-100\4406\16882\4406-16882-0059.flac,0.43154424524967827,train-clean-100\5390\24512\5390-24512-0016.flac,0.6520049575966624,train-clean-100\6925\80680\6925-80680-0054.flac,0.7616127117385714,train-clean-100\198\129977\198-129977-0025.flac,0.2820082339345348,tr/021a010b_2.0547_01lo0301_-2.0547.wav,4.478760223802332
1963-142393-0033_298-126791-0023_2518-154826-0036_5339-14134-0034,train-clean-100\1963\142393\1963-142393-0033.flac,0.17986559707606334,train-clean-100\298\126791\298-126791-0023.flac,0.5031352028801533,train-clean-100\2518\154826\2518-154826-0036.flac,0.9688079835693562,train-clean-100\5339\14134\5339-14134-0034.flac,0.28210398235955875,tr/01ko030k_2.0519_40gc0213_-2.0519.wav,1.3048171841546907
