mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
6272-70171-0032_8770-295462-0013,6272.0,F,8770.0,M
412-126975-0057_8419-286667-0004,412.0,M,8419.0,M
5022-29411-0019_6563-63821-0033,5022.0,F,6563.0,M
5022-29405-0015_1235-135887-0022,5022.0,F,1235.0,M
200-126784-0028_6078-54007-0048,200.0,F,6078.0,F
125-121124-0079_909-131045-0036,125.0,F,909.0,M
7780-274562-0026_7800-283478-0010,7780.0,F,7800.0,F
403-128339-0050_1624-142933-0001,403.0,F,1624.0,M
7367-86737-0049_2952-410-0014,7367.0,M,2952.0,M
5322-7679-0028_4014-186179-0038,5322.0,M,4014.0,M
2911-7601-0042_2384-152900-0010,2911.0,M,2384.0,M
6415-100596-0033_5688-41232-0072,6415.0,F,5688.0,F
1098-133695-0085_3436-172162-0031,1098.0,F,3436.0,M
6272-70171-0038_2764-36619-0020,6272.0,F,2764.0,F
89-219-0010_248-130652-0010,89.0,F,248.0,F
328-129766-0009_196-122152-0010,328.0,F,196.0,M
4481-17498-0014_125-121342-0008,4481.0,F,125.0,F
911-128684-0069_3168-173564-0029,911.0,M,3168.0,M
5192-19397-0018_3242-67168-0036,5192.0,M,3242.0,M
2391-145015-0091_3235-28433-0040,2391.0,F,3235.0,F
1081-125237-0003_7059-88364-0025,1081.0,M,7059.0,F
4859-29340-0035_6272-70168-0015,4859.0,M,6272.0,F
163-122947-0082_8088-284756-0024,163.0,M,8088.0,M
2182-181173-0008_2989-138035-0050,2182.0,F,2989.0,F
226-122538-0018_1098-133695-0029,226.0,F,1098.0,F
298-126791-0005_1594-135914-0121,298.0,F,1594.0,M
403-216-0015_730-358-0056,403.0,F,730.0,F
1235-135884-0005_118-47824-0069,1235.0,M,118.0,M
1098-133695-0006_5789-57195-0003,1098.0,F,5789.0,F
8226-274371-0043_2518-154826-0049,8226.0,M,2518.0,M
7226-86964-0041_1116-137572-0048,7226.0,M,1116.0,F
39-121915-0031_7859-102519-0005,39.0,F,7859.0,F
1040-133433-0080_2518-154825-0032,1040.0,M,2518.0,M
1263-141777-0024_2092-145706-0080,1263.0,F,2092.0,F
5339-14133-0006_3857-180923-0026,5339.0,F,3857.0,M
6454-120342-0031_4137-11701-0001,6454.0,M,4137.0,F
3235-28433-0015_5390-30102-0016,3235.0,F,5390.0,M
426-122819-0033_4137-11701-0035,426.0,F,4137.0,F
909-131044-0018_6880-216547-0077,909.0,M,6880.0,M
3112-9555-0010_5390-30102-0002,3112.0,F,5390.0,M
39-121914-0037_1447-130552-0006,39.0,F,1447.0,F
1116-132851-0020_5561-41616-0002,1116.0,F,5561.0,F
7517-100429-0021_7367-86737-0101,7517.0,F,7367.0,M
8095-274345-0005_200-126784-0032,8095.0,M,200.0,F
8425-291444-0009_7264-92314-0026,8425.0,M,7264.0,M
405-130894-0004_4195-17507-0027,405.0,M,4195.0,F
8797-294123-0051_2182-150130-0039,8797.0,M,2182.0,F
1081-125237-0036_5049-25947-0084,1081.0,M,5049.0,M
8098-275181-0033_289-121652-0024,8098.0,M,289.0,F
1246-124548-0018_2910-131096-0003,1246.0,F,2910.0,F
200-124139-0007_4680-16042-0021,200.0,F,4680.0,F
233-155990-0013_5703-47198-0011,233.0,M,5703.0,M
7402-59171-0009_3879-174923-0055,7402.0,M,3879.0,F
5808-48608-0018_78-369-0026,5808.0,M,78.0,M
374-180299-0038_311-124404-0006,374.0,M,311.0,M
8088-284756-0012_3830-12535-0021,8088.0,M,3830.0,M
89-218-0038_1970-26100-0013,89.0,F,1970.0,F
7517-100442-0025_3723-171115-0009,7517.0,F,3723.0,M
2384-152900-0025_669-129061-0065,2384.0,M,669.0,F
8838-298545-0016_4088-158077-0032,8838.0,M,4088.0,F
8238-274553-0052_7067-76048-0053,8238.0,F,7067.0,M
7635-105661-0016_4051-11218-0051,7635.0,F,4051.0,F
374-180298-0046_254-145458-0009,374.0,M,254.0,M
3526-176653-0014_8238-283452-0036,3526.0,F,8238.0,F
2092-145706-0077_3526-176653-0031,2092.0,F,3526.0,F
405-130894-0053_7059-88364-0021,405.0,M,7059.0,F
8063-274116-0026_2002-139469-0076,8063.0,M,2002.0,M
1992-141719-0011_5049-25947-0005,1992.0,F,5049.0,M
250-140277-0016_311-124404-0026,250.0,F,311.0,M
1723-141149-0039_3235-28433-0012,1723.0,M,3235.0,F
8425-287387-0012_6476-57446-0078,8425.0,M,6476.0,F
909-131045-0025_4898-28461-0067,909.0,M,4898.0,M
7078-271888-0052_7264-92314-0025,7078.0,F,7264.0,M
6064-56168-0018_5703-47198-0043,6064.0,F,5703.0,M
839-130898-0083_887-123289-0020,839.0,M,887.0,F
8580-287364-0035_7067-76047-0031,8580.0,M,7067.0,M
8123-275216-0007_8095-274346-0002,8123.0,F,8095.0,M
83-9960-0048_8051-118101-0005,83.0,F,8051.0,F
5322-7680-0002_4788-94904-0001,5322.0,M,4788.0,M
163-122947-0048_8838-298545-0034,163.0,M,8838.0,M
3214-167607-0037_8238-283452-0037,3214.0,M,8238.0,F
3983-5371-0044_441-130108-0001,3983.0,F,441.0,F
1455-134435-0021_3242-67153-0017,1455.0,M,3242.0,M
125-121342-0025_8747-293952-0095,125.0,F,8747.0,M
2514-149482-0022_2136-5143-0005,2514.0,M,2136.0,M
6836-76549-0015_458-126290-0015,6836.0,M,458.0,M
1723-141149-0086_4267-287369-0027,1723.0,M,4267.0,M
3112-9555-0079_5688-41232-0068,3112.0,F,5688.0,F
4441-76262-0021_412-126975-0081,4441.0,M,412.0,M
328-129766-0096_3214-167607-0005,328.0,F,3214.0,M
587-41611-0024_7447-91186-0006,587.0,F,7447.0,M
4441-76250-0036_5561-41615-0014,4441.0,M,5561.0,F
3807-4923-0035_3440-171009-0073,3807.0,M,3440.0,F
5561-39621-0032_6531-61334-0118,5561.0,F,6531.0,F
1363-135842-0015_332-128985-0000,1363.0,F,332.0,M
83-11691-0029_19-227-0028,83.0,F,19.0,F
7278-246956-0012_89-218-0007,7278.0,M,89.0,F
1898-145715-0027_163-122947-0084,1898.0,F,163.0,M
5163-39921-0049_5393-19219-0046,5163.0,F,5393.0,F
5867-48852-0066_250-142276-0048,5867.0,F,250.0,F
2182-181173-0009_1363-135842-0043,2182.0,F,1363.0,F
7800-283478-0034_60-121082-0041,7800.0,F,60.0,M
1183-133256-0025_2764-36617-0030,1183.0,F,2764.0,F
5463-39173-0021_7635-105661-0023,5463.0,M,7635.0,F
8419-286667-0026_1867-148436-0018,8419.0,M,1867.0,M
5678-43303-0023_150-126107-0002,5678.0,M,150.0,F
26-495-0027_3699-19401-0012,26.0,M,3699.0,M
2952-407-0026_4397-15666-0026,2952.0,M,4397.0,M
4640-19187-0030_1098-133695-0035,4640.0,F,1098.0,F
8324-286682-0010_3664-11714-0010,8324.0,F,3664.0,M
1246-124550-0038_5192-19397-0024,1246.0,F,5192.0,M
311-124404-0053_4018-107312-0021,311.0,M,4018.0,M
6476-57446-0030_911-128684-0048,6476.0,F,911.0,M
3242-67153-0001_1235-135884-0004,3242.0,M,1235.0,M
2416-152139-0053_5192-19396-0004,2416.0,F,5192.0,M
6848-252323-0010_8797-294123-0070,6848.0,M,8797.0,M
7148-7763-0019_4680-16026-0003,7148.0,F,4680.0,F
1841-159771-0039_322-124147-0009,1841.0,F,322.0,F
460-172359-0039_32-21625-0003,460.0,M,32.0,F
1098-133695-0080_7278-246956-0002,1098.0,F,7278.0,M
3240-131232-0023_8838-298546-0041,3240.0,M,8838.0,M
248-130652-0014_5456-58161-0011,248.0,F,5456.0,M
2910-131096-0038_26-495-0016,2910.0,F,26.0,M
3664-178366-0035_8419-286667-0017,3664.0,M,8419.0,M
78-369-0004_2196-170379-0027,78.0,M,2196.0,F
4406-16882-0040_6415-116629-0033,4406.0,M,6415.0,F
1963-142393-0014_8465-246943-0019,1963.0,F,8465.0,F
3723-171115-0050_5678-43301-0017,3723.0,M,5678.0,M
2159-179156-0013_5163-18515-0004,2159.0,M,5163.0,F
5463-39173-0015_3240-131231-0037,5463.0,M,3240.0,M
2989-138028-0001_3526-176651-0016,2989.0,F,3526.0,F
2289-152257-0008_8468-294887-0023,2289.0,M,8468.0,F
831-130746-0010_163-122947-0045,831.0,M,163.0,M
8609-262281-0026_89-218-0036,8609.0,M,89.0,F
6563-63821-0021_233-155990-0030,6563.0,M,233.0,M
39-121914-0010_6848-252323-0005,39.0,F,6848.0,M
2764-36619-0034_1970-10594-0007,2764.0,F,1970.0,F
5778-54535-0030_4640-19187-0006,5778.0,F,4640.0,F
4859-29340-0010_6454-107462-0010,4859.0,M,6454.0,M
2092-145709-0015_2289-152257-0019,2092.0,F,2289.0,M
311-124404-0111_8629-261140-0018,311.0,M,8629.0,M
2416-152137-0014_8238-283452-0018,2416.0,F,8238.0,F
481-123719-0021_5192-19397-0022,481.0,M,5192.0,M
3526-176651-0022_1841-179183-0018,3526.0,F,1841.0,F
7226-86964-0046_1578-140049-0017,7226.0,M,1578.0,F
2843-152918-0101_5652-19215-0019,2843.0,M,5652.0,F
3607-135982-0048_5390-24512-0002,3607.0,M,5390.0,M
311-124404-0091_322-124147-0027,311.0,M,322.0,F
6272-70191-0016_5022-29411-0037,6272.0,F,5022.0,F
403-126855-0001_226-131533-0014,403.0,F,226.0,F
1502-122619-0000_3807-4955-0023,1502.0,F,3807.0,M
250-142276-0046_7517-100429-0022,250.0,F,7517.0,F
1502-122615-0010_5104-33406-0025,1502.0,F,5104.0,M
445-123857-0030_4481-17498-0001,445.0,M,4481.0,F
6415-111615-0025_1963-142776-0024,6415.0,F,1963.0,F
5561-39621-0014_587-54108-0027,5561.0,F,587.0,F
6078-54013-0038_7226-86965-0038,6078.0,F,7226.0,M
909-131041-0008_2817-142380-0010,909.0,M,2817.0,F
6272-70168-0010_3664-178355-0029,6272.0,F,3664.0,M
8975-270782-0076_441-128982-0021,8975.0,F,441.0,F
1081-128618-0002_26-496-0013,1081.0,M,26.0,M
201-127786-0060_5104-33406-0015,201.0,M,5104.0,M
4297-13006-0032_198-209-0025,4297.0,F,198.0,F
8108-274318-0024_307-127540-0035,8108.0,M,307.0,M
6209-34600-0024_3242-8112-0031,6209.0,M,3242.0,M
103-1240-0025_5390-30096-0000,103.0,F,5390.0,M
4813-248638-0008_6272-70171-0034,4813.0,M,6272.0,F
1069-133699-0048_6415-100596-0012,1069.0,F,6415.0,F
3982-178459-0038_3436-172171-0028,3982.0,F,3436.0,M
7178-34645-0007_4088-158077-0074,7178.0,F,4088.0,F
839-130898-0071_6880-216547-0073,839.0,M,6880.0,M
2007-132570-0050_1363-139304-0000,2007.0,F,1363.0,F
3723-171631-0016_1898-145724-0000,3723.0,M,1898.0,F
8088-284756-0050_2911-12359-0006,8088.0,M,2911.0,M
4018-107338-0022_8770-295462-0019,4018.0,M,8770.0,M
696-92939-0037_8465-246942-0010,696.0,F,8465.0,F
211-122425-0007_374-180299-0037,211.0,F,374.0,M
8747-293952-0053_4813-248638-0044,8747.0,M,4813.0,M
460-172359-0029_8108-280359-0020,460.0,M,8108.0,M
5703-47198-0055_831-130739-0054,5703.0,M,831.0,M
3983-5371-0046_39-121915-0012,3983.0,F,39.0,F
3235-11599-0019_8747-293952-0073,3235.0,F,8747.0,M
7302-86814-0049_60-121082-0018,7302.0,F,60.0,M
5390-24512-0016_311-124404-0115,5390.0,M,311.0,M
4214-7146-0057_405-130894-0013,4214.0,F,405.0,M
2384-152900-0016_2391-145015-0002,2384.0,M,2391.0,F
1246-124548-0041_7078-271888-0081,1246.0,F,7078.0,F
7178-34644-0069_4859-22176-0018,7178.0,F,4859.0,M
250-142286-0001_7511-102420-0048,250.0,F,7511.0,F
200-124139-0034_311-124404-0106,200.0,F,311.0,M
2893-139310-0031_8465-246940-0020,2893.0,M,8465.0,F
78-369-0020_2764-36617-0005,78.0,M,2764.0,F
8088-284756-0098_6415-116629-0011,8088.0,M,6415.0,F
8051-295385-0004_1594-135914-0099,8051.0,F,1594.0,M
3723-171115-0003_1363-139304-0026,3723.0,M,1363.0,F
8324-286681-0003_6081-41997-0018,8324.0,F,6081.0,M
2952-407-0009_4441-76250-0021,2952.0,M,4441.0,M
6437-66173-0035_1081-125237-0015,6437.0,M,1081.0,M
1069-133709-0034_7859-102518-0006,1069.0,F,7859.0,F
3664-178366-0031_2893-139310-0051,3664.0,M,2893.0,M
4640-19187-0038_3440-171009-0027,4640.0,F,3440.0,F
3436-172171-0005_7302-86815-0065,3436.0,M,7302.0,F
2518-154825-0023_3879-173592-0016,2518.0,M,3879.0,F
2836-5355-0030_6272-70191-0031,2836.0,F,6272.0,F
7059-88364-0033_27-123349-0011,7059.0,F,27.0,M
322-124147-0047_2952-410-0009,322.0,F,2952.0,M
2092-145706-0069_6019-3185-0080,2092.0,F,6019.0,M
3259-158083-0065_625-132112-0017,3259.0,F,625.0,M
3242-8112-0030_412-126975-0044,3242.0,M,412.0,M
2416-152137-0004_4853-27670-0022,2416.0,F,4853.0,F
2843-152918-0079_298-126791-0009,2843.0,M,298.0,F
7059-77897-0004_5561-41615-0035,7059.0,F,5561.0,F
6563-63821-0008_2436-2476-0029,6563.0,M,2436.0,M
1624-168623-0003_730-360-0025,1624.0,M,730.0,F
412-126975-0020_8770-295462-0038,412.0,M,8770.0,M
103-1240-0019_7800-283478-0017,103.0,F,7800.0,F
5049-25947-0116_1502-122619-0080,5049.0,M,1502.0,F
6081-41998-0035_4406-16882-0066,6081.0,M,4406.0,M
6476-96661-0026_911-128684-0078,6476.0,F,911.0,M
403-126855-0015_6818-68772-0011,403.0,F,6818.0,F
3214-167602-0020_4297-13006-0019,3214.0,M,4297.0,F
3259-158083-0036_1455-138263-0025,3259.0,F,1455.0,M
4195-186238-0005_1926-147979-0036,4195.0,F,1926.0,F
625-132118-0021_3830-12531-0012,625.0,M,3830.0,M
250-142276-0044_445-123860-0025,250.0,F,445.0,M
125-121124-0060_118-47824-0018,125.0,F,118.0,M
1723-141149-0029_696-93314-0001,1723.0,M,696.0,F
7635-105409-0044_6529-62554-0049,7635.0,F,6529.0,M
328-129766-0098_6925-80680-0044,328.0,F,6925.0,M
1841-179183-0011_211-122425-0000,1841.0,F,211.0,F
458-126294-0016_4481-17498-0045,458.0,M,4481.0,F
200-124140-0030_1992-141719-0017,200.0,F,1992.0,F
3807-4923-0034_7226-86964-0021,3807.0,M,7226.0,M
2952-408-0020_4014-186179-0040,2952.0,M,4014.0,M
426-122821-0026_211-122442-0007,426.0,F,211.0,F
1578-140049-0002_8088-284756-0062,1578.0,F,8088.0,M
2436-2481-0025_5789-57195-0027,2436.0,M,5789.0,F
4297-13009-0053_211-122425-0048,4297.0,F,211.0,F
3240-131232-0012_27-123349-0049,3240.0,M,27.0,M
8108-280359-0024_887-123291-0040,8108.0,M,887.0,F
412-126975-0094_4640-19188-0040,412.0,M,4640.0,F
7226-86964-0010_5678-43302-0036,7226.0,M,5678.0,M
5322-7680-0027_7312-92432-0020,5322.0,M,7312.0,M
5561-39621-0003_32-4137-0046,5561.0,F,32.0,F
8419-293469-0006_78-368-0030,8419.0,M,78.0,M
4088-158077-0085_8088-284756-0065,4088.0,F,8088.0,M
1081-125237-0084_3440-171006-0016,1081.0,M,3440.0,F
1235-135884-0002_3982-182255-0019,1235.0,M,3982.0,F
7402-90848-0036_8838-298545-0024,7402.0,M,8838.0,M
8609-262281-0021_403-128339-0018,8609.0,M,403.0,F
5104-33406-0060_1926-143879-0032,5104.0,M,1926.0,F
8419-286676-0029_2436-2481-0010,8419.0,M,2436.0,M
441-128982-0029_2911-12359-0021,441.0,F,2911.0,M
4397-15678-0024_2002-139469-0051,4397.0,M,2002.0,M
2002-139469-0015_1926-147979-0052,2002.0,M,1926.0,F
6437-66173-0026_8975-270782-0042,6437.0,M,8975.0,F
1235-135884-0020_5393-19219-0013,1235.0,M,5393.0,F
322-124147-0001_1970-28415-0038,322.0,F,1970.0,F
839-130898-0036_405-130894-0040,839.0,M,405.0,M
405-130895-0005_887-123291-0014,405.0,M,887.0,F
6081-42010-0022_4853-27671-0009,6081.0,M,4853.0,F
8051-118101-0026_3436-172171-0031,8051.0,F,3436.0,M
8630-305212-0004_8797-294123-0092,8630.0,M,8797.0,M
233-134440-0037_5561-41615-0027,233.0,M,5561.0,F
458-126305-0012_4853-29413-0004,458.0,M,4853.0,F
39-121914-0005_6019-3185-0086,39.0,F,6019.0,M
6019-3185-0024_8975-270782-0111,6019.0,M,8975.0,F
1116-137572-0000_1235-135883-0020,1116.0,F,1235.0,M
911-130578-0008_3486-166446-0023,911.0,M,3486.0,M
5339-14133-0030_6848-252322-0026,5339.0,F,6848.0,M
2989-138028-0068_7794-295948-0011,2989.0,F,7794.0,F
625-132118-0046_1992-141719-0046,625.0,M,1992.0,F
1334-135589-0045_8108-280354-0002,1334.0,M,8108.0,M
4088-158077-0092_196-122159-0000,4088.0,F,196.0,M
7113-86041-0066_3214-167602-0032,7113.0,F,3214.0,M
6925-80680-0041_6385-220959-0030,6925.0,M,6385.0,F
2518-154825-0041_403-128339-0044,2518.0,M,403.0,F
4362-15663-0063_8063-274112-0030,4362.0,F,8063.0,M
2518-154825-0048_1624-168623-0017,2518.0,M,1624.0,M
4214-7146-0016_5703-47212-0031,4214.0,F,5703.0,M
1263-141777-0007_3168-173564-0033,1263.0,F,3168.0,M
403-216-0027_4640-19187-0018,403.0,F,4640.0,F
7859-102518-0010_1098-133695-0013,7859.0,F,1098.0,F
911-128684-0008_83-3054-0000,911.0,M,83.0,F
1334-135589-0103_8630-305212-0044,1334.0,M,8630.0,M
83-11691-0014_198-126831-0012,83.0,F,198.0,F
7178-34644-0043_4830-25898-0039,7178.0,F,4830.0,M
4362-15663-0088_150-126107-0035,4362.0,F,150.0,F
3607-29116-0033_6147-34606-0010,3607.0,M,6147.0,F
3112-9555-0000_831-130739-0019,3112.0,F,831.0,M
19-227-0009_1898-145720-0011,19.0,F,1898.0,F
7059-77900-0020_5750-35690-0007,7059.0,F,5750.0,M
2289-152254-0003_3830-12530-0010,2289.0,M,3830.0,M
254-27760-0010_1867-154075-0040,254.0,M,1867.0,M
118-121721-0002_8226-274369-0027,118.0,M,8226.0,M
32-4137-0043_7312-92432-0016,32.0,F,7312.0,M
458-126294-0003_39-121916-0005,458.0,M,39.0,F
118-124588-0003_78-368-0037,118.0,M,78.0,M
8063-274112-0015_7178-34645-0029,8063.0,M,7178.0,F
1926-143879-0014_27-123349-0022,1926.0,F,27.0,M
1970-26100-0012_311-124404-0042,1970.0,F,311.0,M
6848-252323-0032_248-130644-0009,6848.0,M,248.0,F
311-124404-0010_89-218-0048,311.0,M,89.0,F
4813-248638-0007_1723-141149-0054,4813.0,M,1723.0,M
2910-131096-0007_7447-91186-0034,2910.0,F,7447.0,M
8468-295198-0025_8770-295465-0022,8468.0,F,8770.0,M
2136-5143-0010_8465-246942-0006,2136.0,M,8465.0,F
6272-70168-0026_7113-86041-0038,6272.0,F,7113.0,F
7800-283478-0024_5192-19397-0030,7800.0,F,5192.0,M
4898-20016-0007_5808-54425-0040,4898.0,M,5808.0,M
8797-294123-0057_7505-83618-0007,8797.0,M,7505.0,M
4481-17499-0019_7635-105661-0047,4481.0,F,7635.0,F
4898-28461-0013_1867-154075-0031,4898.0,M,1867.0,M
2136-5143-0012_1743-142913-0013,2136.0,M,1743.0,M
4640-19187-0040_3259-158083-0107,4640.0,F,3259.0,F
322-124147-0020_26-495-0028,322.0,F,26.0,M
460-172357-0024_78-369-0030,460.0,M,78.0,M
587-54108-0005_4830-25904-0009,587.0,F,4830.0,M
3983-5371-0012_1926-147987-0010,3983.0,F,1926.0,F
8063-274117-0019_8975-270782-0066,8063.0,M,8975.0,F
6064-300880-0015_3857-180923-0018,6064.0,F,3857.0,M
2092-145706-0013_7794-295955-0015,2092.0,F,7794.0,F
5022-29411-0034_7794-295955-0013,5022.0,F,7794.0,F
6181-216552-0045_8609-262281-0036,6181.0,M,8609.0,M
6531-61334-0120_4340-15220-0077,6531.0,F,4340.0,F
909-131045-0015_1594-135914-0108,909.0,M,1594.0,M
1098-133695-0009_302-123516-0003,1098.0,F,302.0,F
8088-284756-0084_226-122538-0011,8088.0,M,226.0,F
311-124404-0031_2764-36619-0001,311.0,M,2764.0,F
8226-274369-0017_78-369-0009,8226.0,M,78.0,M
4088-158079-0016_2836-5355-0004,4088.0,F,2836.0,F
2002-139469-0108_289-121652-0011,2002.0,M,289.0,F
