mixture_ID,source_1_path,source_1_gain,source_2_path,source_2_gain,source_3_path,source_3_gain,noise_path,noise_gain
1624-168623-0004_4267-78186-0018_909-131044-0024,train-clean-100/1624/168623/1624-168623-0004.flac,0.5291219345747399,train-clean-100/4267/78186/4267-78186-0018.flac,0.4798965746357484,train-clean-100/909/131044/909-131044-0024.flac,0.6853845729636954,tr/408c020g_0.010122_205o010q_-0.010122.wav,0.6300717603795793
4813-248641-0049_200-126784-0015_2391-145015-0093,train-clean-100/4813/248641/4813-248641-0049.flac,0.5987330099045853,train-clean-100/200/126784/200-126784-0015.flac,3.1582186048967325,train-clean-100/2391/145015/2391-145015-0093.flac,0.44051074996828465,tr/01uo030q_1.694_40hc0215_-1.694.wav,1.0105063865405197
2136-5147-0026_8770-295465-0029_3486-166424-0027,train-clean-100/2136/5147/2136-5147-0026.flac,0.40597948074942786,train-clean-100/8770/295465/8770-295465-0029.flac,0.5192611762367386,train-clean-100/3486/166424/3486-166424-0027.flac,0.9734760710455195,tr/025o0316_2.4684_40ao0309_-2.4684.wav,1.8385900207513626
2092-145706-0004_7264-92314-0000_2836-5354-0004,train-clean-100/2092/145706/2092-145706-0004.flac,0.6249406382713804,train-clean-100/7264/92314/7264-92314-0000.flac,0.4980443119105957,train-clean-100/2836/5354/2836-5354-0004.flac,0.7290998693808989,tr/20lo010k_0.8496_01la010f_-0.8496.wav,1.9051579097532723
7078-271888-0113_1246-124548-0031_1334-135589-0077,train-clean-100/7078/271888/7078-271888-0113.flac,0.9627057450129417,train-clean-100/1246/124548/1246-124548-0031.flac,0.7945055913015049,train-clean-100/1334/135589/1334-135589-0077.flac,0.6998502039325356,tr/01lo030c_0.91826_404o030d_-0.91826.wav,1.4580996111873243
4406-16883-0014_4680-16042-0016_5808-48608-0037,train-clean-100/4406/16883/4406-16883-0014.flac,0.5926200158790758,train-clean-100/4680/16042/4680-16042-0016.flac,0.7977077308493918,train-clean-100/5808/48608/5808-48608-0037.flac,0.579814018192178,tr/02dc0210_2.1532_01do030q_-2.1532.wav,9.432216767580673
3240-131231-0004_8838-298545-0009_1455-134435-0051,train-clean-100/3240/131231/3240-131231-0004.flac,0.3328675921321552,train-clean-100/8838/298545/8838-298545-0009.flac,0.6916931280490775,train-clean-100/1455/134435/1455-134435-0051.flac,0.556280969377188,tr/209c010q_0.73158_20ro010b_-0.73158.wav,1.2613143910534044
254-12312-0010_200-124139-0023_1867-154075-0020,train-clean-100/254/12312/254-12312-0010.flac,0.4657182401313739,train-clean-100/200/124139/200-124139-0023.flac,1.2156728511075476,train-clean-100/1867/154075/1867-154075-0020.flac,0.777187047907645,tr/013o030h_0.56893_20hc010b_-0.56893.wav,0.7074369782401871
6529-62556-0026_7148-7763-0000_198-126831-0039,train-clean-100/6529/62556/6529-62556-0026.flac,0.6693401311244344,train-clean-100/7148/7763/7148-7763-0000.flac,0.7970477343767062,train-clean-100/198/126831/198-126831-0039.flac,1.7166297503864594,tr/01to030g_0.82134_40bo0309_-0.82134.wav,4.243798735897578
2691-156750-0015_60-121082-0054_3259-158083-0054,train-clean-100/2691/156750/2691-156750-0015.flac,0.47140765289521747,train-clean-100/60/121082/60-121082-0054.flac,0.9874914270810264,train-clean-100/3259/158083/3259-158083-0054.flac,0.619583658013067,tr/025c020y_0.00792_20tc010q_-0.00792.wav,0.586330418715399
831-130739-0002_118-47824-0041_328-129766-0071,train-clean-100/831/130739/831-130739-0002.flac,0.401620113092527,train-clean-100/118/47824/118-47824-0041.flac,0.6794505970970509,train-clean-100/328/129766/328-129766-0071.flac,0.7431020759456698,tr/01zo0301_1.3511_403a010p_-1.3511.wav,3.703554162482603
8238-283452-0045_1594-135914-0010_2436-2476-0019,train-clean-100/8238/283452/8238-283452-0045.flac,0.47227713422899675,train-clean-100/1594/135914/1594-135914-0010.flac,1.3891960512573827,train-clean-100/2436/2476/2436-2476-0019.flac,0.6415705668024478,tr/401c020v_0.12925_01nc0214_-0.12925.wav,3.277815095132546
7367-86737-0071_6880-216547-0094_2764-36616-0010,train-clean-100/7367/86737/7367-86737-0071.flac,0.8936007631799019,train-clean-100/6880/216547/6880-216547-0094.flac,0.43995430972169114,train-clean-100/2764/36616/2764-36616-0010.flac,0.8500134953559918,tr/401o030b_0.8716_208o0102_-0.8716.wav,1.1224871861171017
6181-216552-0073_4018-107312-0024_3374-298025-0031,train-clean-100/6181/216552/6181-216552-0073.flac,0.8773300621837695,train-clean-100/4018/107312/4018-107312-0024.flac,0.6523830884380784,train-clean-100/3374/298025/3374-298025-0031.flac,1.0291263934413912,tr/40eo0312_1.8121_20hc010i_-1.8121.wav,1.4009922826802264
4362-15663-0012_1737-142397-0018_302-123516-0031,train-clean-100/4362/15663/4362-15663-0012.flac,0.3875865345362171,train-clean-100/1737/142397/1737-142397-0018.flac,0.7778935444408807,train-clean-100/302/123516/302-123516-0031.flac,0.35436585932900533,tr/20ra010m_1.5346_018o0314_-1.5346.wav,0.3224008675850616
4813-248641-0050_89-219-0041_8629-261139-0026,train-clean-100/4813/248641/4813-248641-0050.flac,0.5503430989700353,train-clean-100/89/219/89-219-0041.flac,0.5038406803933122,train-clean-100/8629/261139/8629-261139-0026.flac,0.40921095183505485,tr/01lo0310_0.69124_02bc0210_-0.69124.wav,2.586424348491566
5703-47198-0003_8465-246943-0019_412-126975-0030,train-clean-100/5703/47198/5703-47198-0003.flac,0.5273276636380805,train-clean-100/8465/246943/8465-246943-0019.flac,0.4366992107806082,train-clean-100/412/126975/412-126975-0030.flac,0.2819948758195197,tr/01cc020p_0.032991_204o0108_-0.032991.wav,2.1679899631894988
4195-186238-0012_2989-138028-0018_458-126290-0005,train-clean-100/4195/186238/4195-186238-0012.flac,0.44431757871629646,train-clean-100/2989/138028/2989-138028-0018.flac,0.3121961033745739,train-clean-100/458/126290/458-126290-0005.flac,0.7446243720677334,tr/20lc010i_0.85847_029o030n_-0.85847.wav,0.8891372106802398
5703-47212-0022_6454-93938-0011_887-123290-0021,train-clean-100/5703/47212/5703-47212-0022.flac,0.4264979038534452,train-clean-100/6454/93938/6454-93938-0011.flac,0.7169342591214101,train-clean-100/887/123290/887-123290-0021.flac,0.4166794107449638,tr/401o030r_2.09_01na010i_-2.09.wav,0.6159551721205578
6836-61804-0018_89-218-0015_3983-5331-0041,train-clean-100/6836/61804/6836-61804-0018.flac,0.366979210493756,train-clean-100/89/218/89-218-0015.flac,0.8995523410120698,train-clean-100/3983/5331/3983-5331-0041.flac,0.7251019537025625,tr/01bo031c_0.96199_01ca010d_-0.96199.wav,6.193480930850736
89-219-0012_163-122947-0089_26-495-0071,train-clean-100/89/219/89-219-0012.flac,0.4969097328362882,train-clean-100/163/122947/163-122947-0089.flac,0.857906292584738,train-clean-100/26/495/26-495-0071.flac,0.41179853741618927,tr/01zo0301_0.4622_01ko031f_-0.4622.wav,1.7763465714799385
831-130746-0037_7402-90848-0014_328-129766-0037,train-clean-100/831/130746/831-130746-0037.flac,0.5807582723856132,train-clean-100/7402/90848/7402-90848-0014.flac,0.5844324219495406,train-clean-100/328/129766/328-129766-0037.flac,0.5478721871222657,tr/401o0301_0.54111_01ea0104_-0.54111.wav,1.2033368446435626
125-121124-0023_6454-107462-0005_7190-90543-0009,train-clean-100/125/121124/125-121124-0023.flac,1.013377066779197,train-clean-100/6454/107462/6454-107462-0005.flac,0.5699288268070399,train-clean-100/7190/90543/7190-90543-0009.flac,0.2684692097977364,tr/016o030d_0.12182_20ao010a_-0.12182.wav,2.0215649530111595
4051-10927-0022_4813-248641-0002_8312-279790-0020,train-clean-100/4051/10927/4051-10927-0022.flac,0.43386432224484067,train-clean-100/4813/248641/4813-248641-0002.flac,0.4310030651115431,train-clean-100/8312/279790/8312-279790-0020.flac,0.6620187204181617,tr/40io0315_0.6042_01ko030j_-0.6042.wav,3.7062025092269724
730-360-0002_248-130644-0032_5022-29405-0014,train-clean-100/730/360/730-360-0002.flac,0.4613670967198033,train-clean-100/248/130644/248-130644-0032.flac,1.5309396979706908,train-clean-100/5022/29405/5022-29405-0014.flac,0.2795929291937278,tr/027o030s_1.5947_20ho010m_-1.5947.wav,1.8450683225398246
8770-295462-0004_8238-274553-0047_78-368-0015,train-clean-100/8770/295462/8770-295462-0004.flac,0.6258476950716425,train-clean-100/8238/274553/8238-274553-0047.flac,0.8219675966498701,train-clean-100/78/368/78-368-0015.flac,0.5140308319041984,tr/20ro010c_1.7349_01ic020k_-1.7349.wav,1.5374471018209108
2893-139310-0026_5104-33406-0034_2007-132570-0011,train-clean-100/2893/139310/2893-139310-0026.flac,0.5994910471689691,train-clean-100/5104/33406/5104-33406-0034.flac,0.41539622736691334,train-clean-100/2007/132570/2007-132570-0011.flac,0.9030686018261965,tr/20kc0102_0.13901_01uo030g_-0.13901.wav,2.3309691026971837
2893-139322-0006_1116-137572-0016_322-124146-0021,train-clean-100/2893/139322/2893-139322-0006.flac,0.5342863822657072,train-clean-100/1116/137572/1116-137572-0016.flac,1.0029666467302465,train-clean-100/322/124146/322-124146-0021.flac,0.47857839065645846,tr/01vo030p_1.1155_20nc010n_-1.1155.wav,0.9004043934478734
6385-34655-0024_8098-275181-0018_196-122152-0003,train-clean-100/6385/34655/6385-34655-0024.flac,0.4114952370509817,train-clean-100/8098/275181/8098-275181-0018.flac,0.44975193263523694,train-clean-100/196/122152/196-122152-0003.flac,0.4048052131285641,tr/20nc010b_0.84996_208o0102_-0.84996.wav,0.9507342578435285
3807-4923-0025_2989-138028-0001_125-121124-0055,train-clean-100/3807/4923/3807-4923-0025.flac,0.3274517310957868,train-clean-100/2989/138028/2989-138028-0001.flac,0.9758022445283682,train-clean-100/125/121124/125-121124-0055.flac,0.5111442813908426,tr/01bc021f_2.4987_20ka0107_-2.4987.wav,0.8720340134382794
5390-30096-0031_27-124992-0058_6181-216552-0064,train-clean-100/5390/30096/5390-30096-0031.flac,0.6446204756128853,train-clean-100/27/124992/27-124992-0058.flac,0.599222410107429,train-clean-100/6181/216552/6181-216552-0064.flac,0.7897196443526834,tr/205o010o_0.68394_01kc020z_-0.68394.wav,0.30067107055391173
5390-24512-0039_4340-15220-0092_1069-133709-0038,train-clean-100/5390/24512/5390-24512-0039.flac,0.3725188373457119,train-clean-100/4340/15220/4340-15220-0092.flac,0.4927041243616692,train-clean-100/1069/133709/1069-133709-0038.flac,0.7970767104219304,tr/404o030m_1.1836_40go030t_-1.1836.wav,1.585511442398141
1578-6379-0009_587-54108-0014_405-130894-0007,train-clean-100/1578/6379/1578-6379-0009.flac,1.0108561457358658,train-clean-100/587/54108/587-54108-0014.flac,1.4239116701068657,train-clean-100/405/130894/405-130894-0007.flac,0.49382335359828183,tr/40mo031a_1.2554_011o031a_-1.2554.wav,1.053180454856854
8629-261140-0041_2092-145706-0060_2289-152257-0009,train-clean-100/8629/261140/8629-261140-0041.flac,0.3173771805195266,train-clean-100/2092/145706/2092-145706-0060.flac,0.6735362427397629,train-clean-100/2289/152257/2289-152257-0009.flac,1.6151960092812745,tr/20la0107_0.3296_01lo0304_-0.3296.wav,0.46319198359230634
8630-305213-0011_6367-65536-0028_8098-278252-0028,train-clean-100/8630/305213/8630-305213-0011.flac,0.7300481266638992,train-clean-100/6367/65536/6367-65536-0028.flac,0.2692360639044701,train-clean-100/8098/278252/8098-278252-0028.flac,0.6267003393985079,tr/01ba010r_0.78246_20eo010c_-0.78246.wav,1.110596302145597
3857-182315-0003_7264-92314-0008_8095-274346-0009,train-clean-100/3857/182315/3857-182315-0003.flac,0.4098439196030945,train-clean-100/7264/92314/7264-92314-0008.flac,0.5715944701863711,train-clean-100/8095/274346/8095-274346-0009.flac,0.2812519759290765,tr/20rc0105_0.60175_01qo0301_-0.60175.wav,2.367195833873804
8088-284756-0063_302-123523-0016_6181-216552-0028,train-clean-100/8088/284756/8088-284756-0063.flac,0.3994774212529716,train-clean-100/302/123523/302-123523-0016.flac,0.4358194468872276,train-clean-100/6181/216552/6181-216552-0028.flac,0.41004758988411993,tr/01jo030v_1.118_205c010o_-1.118.wav,2.6989536523147066
3240-131231-0068_909-131045-0002_1246-124548-0003,train-clean-100/3240/131231/3240-131231-0068.flac,0.7527917037030571,train-clean-100/909/131045/909-131045-0002.flac,0.6682203406941719,train-clean-100/1246/124548/1246-124548-0003.flac,2.1804747552693486,tr/20ro0106_1.6174_40oa010r_-1.6174.wav,1.2002389436469634
5049-25947-0011_412-126975-0064_8975-270782-0112,train-clean-100/5049/25947/5049-25947-0011.flac,0.9975420185216465,train-clean-100/412/126975/412-126975-0064.flac,0.5222413858442214,train-clean-100/8975/270782/8975-270782-0112.flac,0.9606152672816805,tr/022a010m_0.25946_206o010b_-0.25946.wav,2.7599630474094807
1594-135914-0126_3259-158083-0042_7059-88364-0033,train-clean-100/1594/135914/1594-135914-0126.flac,0.7513527850444961,train-clean-100/3259/158083/3259-158083-0042.flac,0.4392693644742569,train-clean-100/7059/88364/7059-88364-0033.flac,0.35444432400856507,tr/01ko030k_2.0519_40gc0213_-2.0519.wav,3.1065234721834334
322-124146-0016_2518-154825-0036_4297-13009-0047,train-clean-100/322/124146/322-124146-0016.flac,0.5698964037529106,train-clean-100/2518/154825/2518-154825-0036.flac,0.7210688042697793,train-clean-100/4297/13009/4297-13009-0047.flac,0.4194030785843327,tr/02co030l_0.094084_027c0203_-0.094084.wav,1.20954966917189
3857-182315-0037_8975-270782-0013_1578-6379-0016,train-clean-100/3857/182315/3857-182315-0037.flac,0.9365346389647536,train-clean-100/8975/270782/8975-270782-0013.flac,0.5705723764406848,train-clean-100/1578/6379/1578-6379-0016.flac,0.47311827280443414,tr/20qo0102_0.1038_401o0301_-0.1038.wav,2.4113812349032466
7148-82991-0002_8468-294887-0015_8238-283452-0013,train-clean-100/7148/82991/7148-82991-0002.flac,0.3472985612382022,train-clean-100/8468/294887/8468-294887-0015.flac,0.6206238834506977,train-clean-100/8238/283452/8238-283452-0013.flac,0.6773756687269101,tr/018o0314_1.5762_01jo030q_-1.5762.wav,0.6888810975664635
481-123720-0006_374-180298-0063_8797-294123-0001,train-clean-100/481/123720/481-123720-0006.flac,0.4885958438584162,train-clean-100/374/180298/374-180298-0063.flac,0.48816919751891924,train-clean-100/8797/294123/8797-294123-0001.flac,0.39158682897801855,tr/01sc021c_1.7501_40go0308_-1.7501.wav,1.6693582548794568
5393-19218-0023_211-122442-0070_831-130739-0041,train-clean-100/5393/19218/5393-19218-0023.flac,0.470288067014727,train-clean-100/211/122442/211-122442-0070.flac,1.4873329208282124,train-clean-100/831/130739/831-130739-0041.flac,0.7153373989024151,tr/01ba010u_0.50611_40lo030t_-0.50611.wav,4.932548522159857
2989-138028-0061_39-121914-0022_5322-7679-0013,train-clean-100/2989/138028/2989-138028-0061.flac,0.9416177220193217,train-clean-100/39/121914/39-121914-0022.flac,0.5516293654198869,train-clean-100/5322/7679/5322-7679-0013.flac,0.7108963130837079,tr/01na010x_1.4973_025o030u_-1.4973.wav,2.357504839130257
4267-287369-0004_445-123860-0014_8098-275181-0030,train-clean-100/4267/287369/4267-287369-0004.flac,0.5100424888859716,train-clean-100/445/123860/445-123860-0014.flac,1.1101883700538078,train-clean-100/8098/275181/8098-275181-0030.flac,0.36632567596297555,tr/205o010q_1.5765_01ba0102_-1.5765.wav,3.239387507081438
5561-41616-0027_587-54108-0012_4051-11218-0046,train-clean-100/5561/41616/5561-41616-0027.flac,0.5119473327052929,train-clean-100/587/54108/587-54108-0012.flac,1.0260065707444637,train-clean-100/4051/11218/4051-11218-0046.flac,0.5387106508644854,tr/011o030h_0.70415_01eo031b_-0.70415.wav,0.6084651904859252
8465-246940-0012_2911-7601-0014_405-130895-0015,train-clean-100/8465/246940/8465-246940-0012.flac,0.3032389044541084,train-clean-100/2911/7601/2911-7601-0014.flac,0.5222327121280608,train-clean-100/405/130895/405-130895-0015.flac,0.7438133322285014,tr/20fa010n_2.3617_01zo030s_-2.3617.wav,3.0389285093051406
1034-121119-0006_839-130898-0096_3830-12535-0020,train-clean-100/1034/121119/1034-121119-0006.flac,0.7361699922854089,train-clean-100/839/130898/839-130898-0096.flac,0.5960714349409458,train-clean-100/3830/12535/3830-12535-0020.flac,1.1146329681962028,tr/011c0211_2.2377_01bc0215_-2.2377.wav,0.4744163160441159
4898-20016-0013_7367-86737-0104_4195-186236-0003,train-clean-100/4898/20016/4898-20016-0013.flac,0.6646391736910957,train-clean-100/7367/86737/7367-86737-0104.flac,0.4436900338157462,train-clean-100/4195/186236/4195-186236-0003.flac,0.6068984317213695,tr/01bo0302_1.4696_40fc020j_-1.4696.wav,2.9795870699250586
