mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
1754-137004-0026_8459-285137-0004,1754.0,F,8459.0,M
688-15446-0035_3977-87547-0032,688.0,F,3977.0,M
6505-231838-0006_1801-138032-0030,6505.0,F,1801.0,M
1322-137588-0035_636-128331-0015,1322.0,M,636.0,F
2499-156155-0026_2061-147110-0022,2499.0,M,2061.0,F
6120-14976-0047_5802-76044-0005,6120.0,F,5802.0,M
1264-129805-0055_8879-300234-0035,1264.0,M,8879.0,M
5637-41170-0008_1222-141174-0009,5637.0,M,1222.0,M
4363-14936-0040_8118-114476-0025,4363.0,F,8118.0,F
1826-142752-0059_8183-282977-0009,1826.0,M,8183.0,F
3119-163527-0027_6426-64292-0028,3119.0,F,6426.0,F
4260-176854-0011_957-130588-0028,4260.0,F,957.0,M
1769-143485-0000_1779-142733-0058,1769.0,M,1779.0,F
5157-47239-0007_7085-2327-0041,5157.0,M,7085.0,M
8113-301694-0013_5133-80690-0050,8113.0,F,5133.0,F
708-129393-0021_6300-39661-0019,708.0,M,6300.0,F
1789-137618-0000_5246-30101-0025,1789.0,M,5246.0,M
3967-292604-0027_8875-293959-0011,3967.0,F,8875.0,M
7515-220979-0019_2494-156015-0051,7515.0,F,2494.0,M
6458-232057-0005_2060-150855-0020,6458.0,M,2060.0,F
1052-139307-0005_3025-12971-0064,1052.0,F,3025.0,F
5093-29101-0031_207-122801-0001,5093.0,F,207.0,M
2004-147173-0019_4957-36386-0038,2004.0,F,4957.0,F
7515-220979-0030_6006-60489-0014,7515.0,F,6006.0,F
829-123192-0029_8388-278289-0006,829.0,F,8388.0,F
3537-5704-0003_7398-98877-0025,3537.0,F,7398.0,F
4054-11077-0072_5126-36956-0005,4054.0,M,5126.0,M
2074-147193-0036_2269-165387-0016,2074.0,M,2269.0,F
6694-70837-0013_6965-291718-0031,6694.0,M,6965.0,M
5909-287837-0036_6258-49755-0020,5909.0,M,6258.0,M
7188-82904-0021_208-126600-0002,7188.0,M,208.0,F
8545-273050-0014_7938-109179-0045,8545.0,F,7938.0,M
22-121148-0054_2060-147963-0003,22.0,F,2060.0,F
451-126829-0041_5126-36956-0014,451.0,F,5126.0,M
8591-284445-0008_724-123283-0028,8591.0,F,724.0,M
1336-138113-0048_2481-12731-0005,1336.0,M,2481.0,F
6494-60774-0003_329-861-0035,6494.0,M,329.0,M
6189-64708-0054_6904-262291-0039,6189.0,F,6904.0,F
6258-49755-0041_1413-121799-0091,6258.0,M,1413.0,M
1052-139307-0027_7258-91905-0031,1052.0,F,7258.0,M
1224-121064-0018_4148-134149-0008,1224.0,F,4148.0,M
6518-66465-0010_984-137141-0040,6518.0,F,984.0,M
8194-89390-0034_820-123133-0040,8194.0,F,820.0,M
216-122451-0031_1769-143485-0018,216.0,M,1769.0,M
5519-39478-0000_4226-185488-0040,5519.0,M,4226.0,M
2920-156230-0046_5007-31603-0052,2920.0,F,5007.0,F
278-127215-0089_1668-136280-0009,278.0,F,1668.0,F
6075-57154-0054_6294-85684-0006,6075.0,M,6294.0,M
2823-160964-0000_920-681-0009,2823.0,M,920.0,F
830-130727-0001_5147-32136-0029,830.0,F,5147.0,M
2364-131735-0055_1777-142750-0050,2364.0,F,1777.0,M
8008-271811-0007_5538-224746-0037,8008.0,M,5538.0,F
1845-147962-0014_4111-184447-0070,1845.0,F,4111.0,F
6686-216563-0062_6518-66464-0000,6686.0,M,6518.0,F
5538-224746-0028_3686-171133-0017,5538.0,F,3686.0,M
6038-56777-0016_3448-5416-0042,6038.0,F,3448.0,M
8848-293957-0031_7949-39970-0037,8848.0,M,7949.0,M
3370-724-0005_380-129064-0057,3370.0,M,380.0,F
7962-110061-0042_5115-26947-0040,7962.0,F,5115.0,F
90-121085-0075_70-121130-0016,90.0,M,70.0,M
1265-135635-0055_957-130588-0014,1265.0,M,957.0,M
6099-67860-0002_79-121541-0105,6099.0,F,79.0,F
667-158816-0000_1413-121799-0083,667.0,F,1413.0,M
8498-287359-0028_5239-32139-0011,8498.0,M,5239.0,M
2882-147159-0061_6378-61780-0028,2882.0,F,6378.0,F
1222-133834-0006_2638-10172-0088,1222.0,M,2638.0,F
8713-302111-0022_5940-54016-0040,8713.0,M,5940.0,M
4111-184448-0024_6189-64708-0038,4111.0,F,6189.0,F
7809-108638-0107_1859-145703-0028,7809.0,M,1859.0,F
6509-67147-0033_8193-116805-0026,6509.0,F,8193.0,F
2785-163322-0005_7139-75362-0035,2785.0,F,7139.0,M
7967-117095-0002_7011-66622-0053,7967.0,F,7011.0,M
3187-168497-0027_8677-246948-0021,3187.0,M,8677.0,F
3357-28375-0045_8118-114469-0011,3357.0,F,8118.0,F
5290-26685-0024_119-129513-0022,5290.0,F,119.0,M
2751-142363-0006_1182-134316-0005,2751.0,F,1182.0,M
501-125127-0043_2137-131742-0013,501.0,M,2137.0,M
6115-58776-0009_122-121734-0003,6115.0,M,122.0,M
2758-86588-0021_2149-7239-0021,2758.0,F,2149.0,M
7705-101579-0016_1413-121799-0113,7705.0,M,1413.0,M
4260-176853-0069_1473-135657-0010,4260.0,F,1473.0,M
7752-110526-0014_8786-276735-0025,7752.0,F,8786.0,M
8142-110520-0010_8887-281471-0025,8142.0,M,8887.0,M
6104-58843-0003_3118-5911-0009,6104.0,F,3118.0,M
288-131218-0023_7515-220980-0009,288.0,F,7515.0,F
6206-14958-0029_6509-76574-0050,6206.0,F,6509.0,F
7720-105168-0041_834-130870-0011,7720.0,M,834.0,F
1961-149739-0000_1987-144135-0073,1961.0,F,1987.0,M
501-125127-0015_6139-58869-0033,501.0,M,6139.0,F
5984-63095-0001_1195-130164-0011,5984.0,F,1195.0,F
806-124221-0001_2401-144485-0058,806.0,M,2401.0,F
93-124557-0000_3914-10089-0017,93.0,F,3914.0,M
6014-32904-0006_2012-139358-0031,6014.0,F,2012.0,M
3118-5912-0031_1413-121799-0051,3118.0,M,1413.0,M
580-126947-0033_922-132299-0029,580.0,M,922.0,M
4098-11546-0026_1731-142320-0041,4098.0,F,1731.0,F
5126-27504-0003_6505-231836-0032,5126.0,M,6505.0,F
8193-116804-0033_2790-142824-0038,8193.0,F,2790.0,F
5570-73846-0023_6538-81843-0028,5570.0,F,6538.0,M
7967-104986-0035_3989-182389-0004,7967.0,F,3989.0,M
6139-58868-0001_5809-51162-0033,6139.0,F,5809.0,F
7802-104398-0021_4010-10822-0030,7802.0,F,4010.0,M
1413-121799-0099_5186-7793-0016,1413.0,M,5186.0,M
7241-90852-0063_1365-134804-0010,7241.0,M,1365.0,M
6378-61780-0015_119-129514-0012,6378.0,F,119.0,M
1943-138033-0090_2696-157636-0050,1943.0,M,2696.0,M
7555-101283-0019_98-199-0048,7555.0,F,98.0,F
5093-29101-0015_5660-101892-0002,5093.0,F,5660.0,F
3119-163519-0007_2573-178449-0018,3119.0,F,2573.0,F
464-126794-0005_1079-128636-0013,464.0,M,1079.0,F
231-127936-0040_6877-77361-0055,231.0,M,6877.0,M
6388-64974-0000_7316-10642-0022,6388.0,F,7316.0,F
7739-8592-0060_8575-290349-0000,7739.0,F,8575.0,M
7145-87280-0000_4848-28247-0016,7145.0,F,4848.0,M
4734-220952-0006_899-126233-0049,4734.0,M,899.0,M
5717-100145-0031_9022-282383-0050,5717.0,M,9022.0,F
3094-136458-0093_7140-72212-0034,3094.0,F,7140.0,F
2053-138901-0006_3008-164327-0030,2053.0,F,3008.0,F
3330-170956-0025_8534-216564-0040,3330.0,F,8534.0,M
3228-4691-0018_4839-15305-0026,3228.0,F,4839.0,F
303-123507-0001_2045-158081-0088,303.0,M,2045.0,M
1859-145701-0032_114-129317-0050,1859.0,F,114.0,F
6339-65554-0029_3864-185125-0002,6339.0,F,3864.0,M
716-129583-0036_7553-101278-0009,716.0,M,7553.0,M
1323-149236-0024_5133-30591-0037,1323.0,M,5133.0,F
6643-67857-0024_7117-86732-0045,6643.0,F,7117.0,F
4222-187006-0004_4586-61776-0005,4222.0,F,4586.0,M
1100-135264-0046_2411-132532-0010,1100.0,F,2411.0,F
5740-97610-0040_242-122626-0031,5740.0,F,242.0,F
8855-283228-0023_4967-28868-0005,8855.0,M,4967.0,F
4595-45218-0025_8825-292252-0029,4595.0,M,8825.0,F
4098-11547-0029_6509-76574-0017,4098.0,F,6509.0,F
3368-170951-0012_459-127522-0013,3368.0,M,459.0,M
4899-32637-0000_7647-102250-0073,4899.0,F,7647.0,M
6032-58192-0013_8758-296465-0038,6032.0,F,8758.0,M
3072-155948-0009_8459-285173-0015,3072.0,M,8459.0,M
1851-148312-0026_3307-145138-0069,1851.0,F,3307.0,M
4111-184447-0000_6643-67858-0010,4111.0,F,6643.0,F
5239-31629-0001_7766-275147-0008,5239.0,M,7766.0,F
7688-109656-0031_2592-5341-0038,7688.0,M,2592.0,F
3876-174960-0030_6519-69411-0032,3876.0,F,6519.0,F
8421-283462-0074_3781-156981-0032,8421.0,F,3781.0,F
1061-142358-0028_5206-19376-0068,1061.0,F,5206.0,M
4490-16002-0019_8176-115046-0032,4490.0,F,8176.0,M
2512-157242-0059_30-4445-0056,2512.0,F,30.0,F
6924-291608-0016_4800-73728-0018,6924.0,F,4800.0,F
1535-141642-0019_8605-276939-0030,1535.0,M,8605.0,F
2319-138656-0038_667-158816-0005,2319.0,M,667.0,F
5570-73848-0038_2853-164188-0033,5570.0,F,2853.0,F
2393-144496-0028_2401-144485-0060,2393.0,M,2401.0,F
1079-128632-0037_1800-142858-0005,1079.0,F,1800.0,F
1226-141268-0021_2368-157057-0020,1226.0,M,2368.0,M
8464-282934-0017_1387-134991-0039,8464.0,M,1387.0,M
6359-64713-0001_2992-164100-0035,6359.0,F,2992.0,M
6877-79973-0022_2397-162239-0025,6877.0,M,2397.0,M
3094-136458-0033_2299-6524-0031,3094.0,F,2299.0,M
464-126832-0032_8008-271817-0006,464.0,M,8008.0,M
8152-258993-0026_5239-31629-0065,8152.0,M,5239.0,M
6139-58869-0009_3185-163507-0035,6139.0,F,3185.0,M
1365-134804-0017_2741-159386-0068,1365.0,M,2741.0,F
3638-758-0007_8575-290349-0029,3638.0,F,8575.0,M
5570-73848-0019_5909-287837-0020,5570.0,F,5909.0,M
7789-258266-0048_6924-291608-0006,7789.0,F,6924.0,F
1913-147990-0024_4744-4158-0016,1913.0,M,4744.0,F
1456-139733-0010_1811-129443-0036,1456.0,M,1811.0,M
1849-144965-0007_3274-163518-0027,1849.0,M,3274.0,M
3967-292604-0035_55-121068-0026,3967.0,F,55.0,M
1731-142320-0020_5684-46243-0028,1731.0,F,5684.0,F
8824-279153-0045_688-1070-0018,8824.0,M,688.0,F
7569-102232-0032_1463-134465-0031,7569.0,M,1463.0,F
2589-22574-0019_7241-90852-0032,2589.0,M,7241.0,M
7318-96168-0029_7994-258959-0024,7318.0,F,7994.0,F
1053-132821-0045_5876-10347-0032,1053.0,F,5876.0,F
6499-87508-0040_210-129396-0040,6499.0,M,210.0,M
7030-64588-0012_2230-132101-0010,7030.0,M,2230.0,F
1313-136054-0002_8183-282977-0023,1313.0,M,8183.0,F
7704-106974-0011_2162-185436-0004,7704.0,M,2162.0,M
1473-135657-0068_1001-134708-0032,1473.0,M,1001.0,M
8545-273050-0038_3001-160952-0020,8545.0,F,3001.0,F
6981-70843-0062_5740-39910-0034,6981.0,M,5740.0,F
6006-57831-0006_5239-31629-0017,6006.0,F,5239.0,M
4148-183988-0050_6269-66176-0020,4148.0,M,6269.0,M
1509-143477-0024_6054-41614-0000,1509.0,F,6054.0,F
5672-88363-0010_3615-14677-0024,5672.0,M,3615.0,F
5767-48579-0090_8075-279233-0000,5767.0,M,8075.0,F
3328-168626-0055_6965-277899-0003,3328.0,M,6965.0,M
2053-138888-0014_2512-157242-0032,2053.0,F,2512.0,F
480-127525-0004_8490-284268-0022,480.0,M,8490.0,M
1349-135891-0004_6553-86683-0095,1349.0,M,6553.0,M
2238-121415-0059_1825-135580-0021,2238.0,M,1825.0,F
1264-135033-0040_6339-65554-0031,1264.0,M,6339.0,F
2085-147970-0015_3482-170453-0022,2085.0,F,3482.0,F
3615-14677-0050_2319-138656-0009,3615.0,F,2319.0,M
5727-47030-0040_2674-155968-0108,5727.0,M,2674.0,M
580-126945-0048_986-129388-0031,580.0,M,986.0,M
3180-138043-0009_1903-132499-0074,3180.0,M,1903.0,M
1379-130530-0025_3654-171137-0006,1379.0,M,3654.0,M
3379-132601-0010_5909-107621-0018,3379.0,F,5909.0,M
3852-175448-0025_1641-130505-0002,3852.0,F,1641.0,F
4331-57180-0028_3294-167597-0032,4331.0,F,3294.0,F
1222-141174-0035_227-126539-0026,1222.0,M,227.0,F
834-130870-0048_7825-258970-0025,834.0,F,7825.0,M
6620-283138-0007_2074-147193-0026,6620.0,F,2074.0,M
2285-124595-0001_3483-174132-0030,2285.0,M,3483.0,M
764-132280-0020_597-133239-0022,764.0,M,597.0,F
5519-39481-0007_6924-114452-0018,5519.0,M,6924.0,F
7434-75939-0028_5029-30593-0047,7434.0,F,5029.0,F
512-124549-0051_8635-295761-0043,512.0,M,8635.0,M
288-121741-0014_1961-149739-0021,288.0,F,1961.0,F
4590-18004-0015_1417-1532-0027,4590.0,M,1417.0,F
5115-26947-0027_5717-61421-0003,5115.0,F,5717.0,M
1536-138488-0042_711-187464-0037,1536.0,M,711.0,M
7783-107486-0048_8118-114469-0029,7783.0,F,8118.0,F
2992-164101-0020_3816-19585-0000,2992.0,M,3816.0,F
7910-80534-0013_7085-2327-0039,7910.0,F,7085.0,M
2812-160187-0058_581-126955-0084,2812.0,M,581.0,M
2853-164187-0081_2393-144496-0091,2853.0,F,2393.0,M
3082-165428-0000_5618-48830-0067,3082.0,M,5618.0,F
3493-46712-0019_7962-110061-0083,3493.0,F,7962.0,F
3540-163612-0009_3790-39761-0023,3540.0,M,3790.0,F
836-131106-0042_3307-145145-0024,836.0,M,3307.0,M
2512-157242-0056_1943-138033-0035,2512.0,F,1943.0,M
7460-92002-0071_4846-18524-0058,7460.0,M,4846.0,F
2194-141248-0006_3728-105398-0048,2194.0,F,3728.0,F
204-287139-0036_8820-294120-0021,204.0,M,8820.0,M
464-126832-0027_345-1120-0012,464.0,M,345.0,M
6927-87732-0019_6371-63713-0068,6927.0,F,6371.0,F
7802-104398-0001_6763-74798-0008,7802.0,F,6763.0,F
1641-130505-0021_561-126312-0051,1641.0,F,561.0,M
4013-11734-0055_4731-95870-0043,4013.0,M,4731.0,F
8786-276735-0075_3927-6557-0012,8786.0,M,3927.0,M
3009-10327-0001_8008-271817-0004,3009.0,M,8008.0,M
303-123500-0020_511-131228-0032,303.0,M,511.0,M
1639-133290-0058_7126-59175-0015,1639.0,M,7126.0,M
2570-157243-0018_3703-71531-0008,2570.0,F,3703.0,F
8410-278220-0034_8194-89390-0017,8410.0,F,8194.0,F
54-121080-0014_8490-284269-0024,54.0,F,8490.0,M
882-123268-0010_2110-161101-0021,882.0,F,2110.0,M
3185-163505-0049_4433-16802-0050,3185.0,M,4433.0,M
6269-66184-0002_2769-176256-0006,6269.0,M,2769.0,M
5802-76043-0017_8190-284435-0017,5802.0,M,8190.0,F
606-127691-0001_7258-91906-0005,606.0,M,7258.0,M
6099-230928-0031_7339-86765-0051,6099.0,F,7339.0,M
6509-76574-0073_711-187466-0022,6509.0,F,711.0,M
543-133217-0002_968-122545-0050,543.0,M,968.0,F
2618-138042-0046_8194-89388-0020,2618.0,M,8194.0,F
8404-282926-0111_7739-8592-0044,8404.0,F,7739.0,F
7395-89880-0028_8605-276939-0001,7395.0,F,8605.0,F
3638-758-0013_8855-283228-0024,3638.0,F,8855.0,M
7229-80656-0026_38-121024-0082,7229.0,F,38.0,M
4010-10798-0005_6492-68369-0054,4010.0,M,6492.0,M
3224-168204-0001_1175-126220-0048,3224.0,F,1175.0,M
157-126796-0011_1629-139707-0009,157.0,M,1629.0,F
6330-62851-0034_1093-132891-0125,6330.0,M,1093.0,F
296-142727-0006_6080-233342-0023,296.0,M,6080.0,M
1446-122614-0041_6160-44912-0058,1446.0,M,6160.0,F
6075-57156-0038_830-130728-0029,6075.0,M,830.0,F
7777-106366-0018_4331-57179-0018,7777.0,M,4331.0,F
242-126842-0020_5304-55856-0046,242.0,F,5304.0,M
7766-109658-0058_6993-83607-0065,7766.0,F,6993.0,M
2532-157475-0004_534-127538-0014,2532.0,F,534.0,F
1811-129443-0096_4719-25765-0012,1811.0,M,4719.0,M
6082-56175-0000_7090-91801-0028,6082.0,F,7090.0,M
612-121766-0017_3922-723-0003,612.0,F,3922.0,F
500-125123-0113_7051-259009-0019,500.0,M,7051.0,M
3072-155949-0037_2517-135227-0013,3072.0,M,2517.0,M
3008-164327-0060_8824-279153-0068,3008.0,F,8824.0,M
203-132073-0019_3157-68361-0021,203.0,F,3157.0,F
70-121130-0028_5618-48830-0040,70.0,M,5618.0,F
1769-143484-0033_5190-87766-0001,1769.0,M,5190.0,M
7434-96672-0040_2201-7371-0008,7434.0,F,2201.0,M
6509-76574-0022_3072-155949-0031,6509.0,F,3072.0,M
4967-3586-0008_4806-26894-0023,4967.0,F,4806.0,M
2156-25563-0034_5126-34483-0013,2156.0,M,5126.0,M
6104-58843-0035_1556-143307-0060,6104.0,F,1556.0,M
6637-69607-0055_3977-87547-0003,6637.0,F,3977.0,M
8410-278220-0009_7140-72212-0001,8410.0,F,7140.0,F
1050-134119-0026_5147-32137-0044,1050.0,F,5147.0,M
2368-157057-0001_1283-129808-0055,2368.0,M,1283.0,M
7777-106366-0016_6575-67592-0025,7777.0,M,6575.0,M
868-131295-0042_2364-131735-0020,868.0,M,2364.0,F
2823-160964-0033_8474-281187-0008,2823.0,M,8474.0,M
2137-131742-0007_122-121730-0003,2137.0,M,122.0,M
5810-8674-0015_2285-124595-0021,5810.0,M,2285.0,M
7313-91072-0092_1448-135894-0110,7313.0,M,1448.0,F
1874-143361-0029_2427-154671-0010,1874.0,M,2427.0,M
7981-112057-0008_203-132069-0014,7981.0,M,203.0,F
559-126296-0029_1337-10673-0023,559.0,M,1337.0,M
227-129974-0007_6553-86683-0024,227.0,F,6553.0,M
3852-175448-0044_5147-32137-0023,3852.0,F,5147.0,M
476-134312-0024_1031-133220-0068,476.0,M,1031.0,F
868-131296-0003_6395-87997-0032,868.0,M,6395.0,M
6828-64738-0069_581-126955-0050,6828.0,F,581.0,M
5513-39476-0001_5389-41911-0013,5513.0,M,5389.0,M
6341-64956-0024_3654-171138-0007,6341.0,F,3654.0,M
7085-75810-0047_8006-112592-0060,7085.0,M,8006.0,M
6006-57831-0027_724-123285-0040,6006.0,F,724.0,M
711-187466-0073_2113-132484-0027,711.0,M,2113.0,M
6082-56174-0025_2960-155151-0020,6082.0,F,2960.0,M
549-126410-0007_6505-231836-0030,549.0,F,6505.0,F
525-126965-0129_3094-136458-0016,525.0,F,3094.0,F
7484-39971-0038_207-122801-0005,7484.0,M,207.0,M
240-160593-0041_1054-143005-0042,240.0,M,1054.0,F
1552-141135-0024_637-127597-0000,1552.0,M,637.0,M
2562-157263-0004_5583-41259-0022,2562.0,M,5583.0,F
1641-130504-0006_3967-292604-0026,1641.0,F,3967.0,F
5984-56837-0021_7011-66622-0047,5984.0,F,7011.0,M
210-129396-0153_2012-139356-0000,210.0,M,2012.0,M
2688-144986-0016_6378-61777-0024,2688.0,M,6378.0,F
549-126410-0031_8410-278220-0028,549.0,F,8410.0,F
7445-94526-0016_5876-10347-0022,7445.0,F,5876.0,F
7140-72212-0014_1825-135580-0053,7140.0,F,1825.0,F
2785-163322-0025_192-128345-0007,2785.0,F,192.0,F
5261-19373-0029_7809-108638-0011,5261.0,M,7809.0,M
1012-133424-0068_8887-281472-0018,1012.0,F,8887.0,M
2060-150843-0036_398-123602-0013,2060.0,F,398.0,M
2113-132485-0014_472-129994-0036,2113.0,M,472.0,F
3361-1150-0018_3221-9174-0030,3361.0,F,3221.0,M
90-121085-0004_4356-6498-0009,90.0,M,4356.0,F
3483-119637-0019_3790-39761-0009,3483.0,M,3790.0,F
8825-292253-0029_8776-270778-0059,8825.0,F,8776.0,F
2334-150916-0017_4744-31668-0001,2334.0,M,4744.0,F
3008-164328-0032_2498-134816-0035,3008.0,F,2498.0,F
4535-279852-0002_3521-12715-0000,4535.0,M,3521.0,M
242-122625-0003_8464-282934-0063,242.0,F,8464.0,M
231-119253-0020_38-121024-0024,231.0,M,38.0,M
380-129066-0039_6701-71402-0036,380.0,F,6701.0,M
1724-395-0003_664-129011-0020,1724.0,F,664.0,F
6269-66185-0006_22-121140-0020,6269.0,M,22.0,F
3781-156973-0033_7933-113273-0043,3781.0,F,7933.0,F
5189-59288-0013_7938-109180-0019,5189.0,M,7938.0,M
2570-157243-0061_4427-41933-0006,2570.0,F,4427.0,F
154-123998-0029_2499-156154-0021,154.0,M,2499.0,M
2920-156224-0041_1645-141819-0008,2920.0,F,1645.0,M
716-129583-0026_166-352-0013,716.0,M,166.0,F
3866-9919-0002_8329-279775-0003,3866.0,M,8329.0,F
7229-80656-0024_16-122828-0006,7229.0,F,16.0,F
7833-102238-0041_589-146346-0030,7833.0,M,589.0,F
8479-276730-0043_2785-154282-0015,8479.0,M,2785.0,F
114-129317-0025_1283-136983-0033,114.0,F,1283.0,M
829-123192-0042_8080-3961-0046,829.0,F,8080.0,F
534-123059-0041_8028-233382-0064,534.0,F,8028.0,M
8176-115046-0027_2012-139355-0012,8176.0,M,2012.0,M
4731-95875-0002_8705-290361-0026,4731.0,F,8705.0,M
3922-715-0027_3446-176270-0024,3922.0,F,3446.0,F
8404-282926-0089_829-123190-0037,8404.0,F,829.0,F
114-129324-0006_7732-107517-0009,114.0,F,7732.0,M
6371-63713-0008_409-124990-0009,6371.0,F,409.0,M
576-129623-0065_1482-140071-0015,576.0,F,1482.0,M
8506-287660-0021_6233-36633-0008,8506.0,F,6233.0,F
6378-61780-0035_7241-90852-0007,6378.0,F,7241.0,M
5914-52087-0015_5968-71320-0026,5914.0,M,5968.0,F
7766-275147-0009_100-122655-0013,7766.0,F,100.0,F
8786-276749-0025_3972-185074-0018,8786.0,M,3972.0,F
5746-48361-0021_781-127518-0041,5746.0,M,781.0,M
7437-96157-0010_2696-157636-0061,7437.0,M,2696.0,M
5206-19376-0022_3368-170950-0028,5206.0,M,3368.0,M
6014-32856-0014_7229-80656-0022,6014.0,F,7229.0,F
2334-150916-0003_2751-142362-0012,2334.0,M,2751.0,F
1885-136863-0044_510-130101-0007,1885.0,F,510.0,M
2256-137627-0006_8006-112592-0034,2256.0,F,8006.0,M
3945-29110-0056_953-130625-0074,3945.0,M,953.0,M
2294-161707-0016_7881-109662-0012,2294.0,M,7881.0,M
16-122827-0013_1052-139307-0031,16.0,F,1052.0,F
2581-157857-0007_637-127597-0036,2581.0,F,637.0,M
1851-148962-0031_8193-116804-0020,1851.0,F,8193.0,F
6446-40571-0020_4495-10160-0037,6446.0,M,4495.0,M
6038-56777-0034_2240-148522-0005,6038.0,F,2240.0,M
303-123500-0013_637-127597-0011,303.0,M,637.0,M
9023-296468-0013_6575-67592-0063,9023.0,F,6575.0,M
2053-138901-0029_1445-139387-0015,2053.0,F,1445.0,M
56-1732-0025_1001-134708-0029,56.0,F,1001.0,M
5189-59288-0040_492-131887-0005,5189.0,M,492.0,M
56-1731-0002_949-134660-0024,56.0,F,949.0,M
7134-67233-0050_4973-44575-0041,7134.0,M,4973.0,M
1885-136863-0000_2618-138042-0011,1885.0,F,2618.0,M
6308-68359-0040_3380-64298-0018,6308.0,F,3380.0,F
512-124549-0052_1463-134463-0004,512.0,M,1463.0,F
724-123284-0005_2397-162238-0034,724.0,M,2397.0,M
816-2301-0011_5767-48579-0039,816.0,M,5767.0,M
5133-80690-0017_8498-287359-0030,5133.0,F,8498.0,M
6828-64738-0041_667-107247-0014,6828.0,F,667.0,F
3180-138043-0112_829-123192-0044,3180.0,M,829.0,F
1343-158796-0004_4071-176278-0002,1343.0,F,4071.0,F
101-126860-0034_2598-4662-0043,101.0,M,2598.0,F
8825-292253-0011_820-123133-0025,8825.0,F,820.0,M
3380-64300-0017_6509-67147-0028,3380.0,F,6509.0,F
6492-68369-0021_3389-13247-0031,6492.0,M,3389.0,M
1052-132776-0010_6458-232057-0097,1052.0,F,6458.0,M
8119-115686-0020_1825-135580-0101,8119.0,M,1825.0,F
2992-164101-0039_3446-144019-0006,2992.0,M,3446.0,F
5588-68188-0018_1827-143625-0054,5588.0,F,1827.0,M
6553-82558-0001_1944-159227-0007,6553.0,M,1944.0,F
8057-271826-0020_6215-68888-0002,8057.0,F,6215.0,F
7169-89735-0027_1748-1562-0053,7169.0,M,1748.0,M
249-121331-0014_5261-19373-0061,249.0,M,5261.0,M
2628-109663-0028_3851-9210-0020,2628.0,M,3851.0,F
369-125882-0019_1607-134636-0017,369.0,M,1607.0,M
7991-102381-0063_3876-174960-0022,7991.0,M,3876.0,F
3869-700-0027_5206-19376-0002,3869.0,M,5206.0,M
4054-11077-0049_8771-294523-0067,4054.0,M,8771.0,F
2823-160964-0028_3446-176270-0022,2823.0,M,3446.0,F
188-135249-0006_7140-72210-0037,188.0,F,7140.0,F
6006-60480-0008_636-128310-0018,6006.0,F,636.0,F
119-129513-0015_7828-105171-0049,119.0,M,7828.0,M
